fhrs_id,business_name,business_type,rating_value,rating_date,new_rating_pending,address_line_3,post_code,rating_value_num,rating_value_text,rating_year,rating_month,postcode_area,rating_category
1821989,Better We CIC,Other catering premises,4,2025-09-03,False,,,4,,2025,9,,Good
1819388,Beyer Lodge (Anchor Trust),Hospitals/Childcare/Caring Premises,5,2025-08-01,False,Manchester,M18 8DF,5,,2025,8,M18,Excellent
1816201,BHM Trader Ltd,Retailers - other,3,2025-03-05,False,Manchester,M8 8LG,3,,2025,3,M8,Satisfactory
1818484,Bia Café bar,Restaurant/Cafe/Canteen,5,2024-12-13,False,Manchester,M19 2SY,5,,2024,12,M19,Excellent
1820110,Big Bear Store Ltd,Retailers - other,5,2025-09-20,False,Manchester,M14 5TP,5,,2025,9,M14,Excellent
1818976,Big Hands Bar,Pub/bar/nightclub,4,2023-11-22,False,Manchester,M13 9NS,4,,2023,11,M13,Good
1817066,Big Johns Wilmslow Road,Takeaway/sandwich shop,4,2024-06-06,False,Manchester,M14 5FT,4,,2024,6,M14,Good
1818494,Big Licks,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M3 4AQ,,AwaitingInspection,,,M3,Unknown
1816412,Big Licks,Restaurant/Cafe/Canteen,3,2025-09-10,False,Manchester,M4 2BS,3,,2025,9,M4,Satisfactory
1821487,Big Life Longsight Nursery,Hospitals/Childcare/Caring Premises,5,2025-12-17,False,Manchester,M13 0QX,5,,2025,12,M13,Excellent
1818232,Big Stars Play Club,Hospitals/Childcare/Caring Premises,5,2026-01-14,False,Manchester,M40 3GL,5,,2026,1,M40,Excellent
1831226,Big T's Cakes,Retailers - other,1,2025-09-03,False,,,1,,2025,9,,Needs Major Improvement
1821915,bigboi ltd,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1820948,Biggys,Takeaway/sandwich shop,3,2025-03-05,False,Manchester,M11 4EA,3,,2025,3,M11,Satisfactory
1821081,Bilal Superstore,Retailers - other,4,2023-12-11,False,Manchester,M14 4RT,4,,2023,12,M14,Good
1821169,Bill's Restaurants,Restaurant/Cafe/Canteen,5,2025-07-25,False,Manchester,M3 3EB,5,,2025,7,M3,Excellent
1821868,Billy's Bagels,Restaurant/Cafe/Canteen,4,2025-02-27,False,Manchester,M15 5JR,4,,2025,2,M15,Good
1816922,Billy's Burgers and Shakes,Takeaway/sandwich shop,3,2025-04-19,False,Manchester,M13 0PE,3,,2025,4,M13,Satisfactory
1817364,Billy's Butties,Restaurant/Cafe/Canteen,2,2024-08-04,False,Manchester,M40 8NQ,2,,2024,8,M40,Needs Major Improvement
1816236,Bimpecakes,Other catering premises,5,2025-06-04,False,,,5,,2025,6,,Excellent
1849398,Birchfields Primary School,School/college/university,5,2026-04-22,False,Manchester,M14 6PL,5,,2026,4,M14,Excellent
1819740,Bird & Blend Tea Co,Restaurant/Cafe/Canteen,5,2024-08-18,False,Manchester,M4 1PD,5,,2024,8,M4,Excellent
1831127,Bird of Prey,Restaurant/Cafe/Canteen,2,2025-09-15,False,Manchester,M1 7DF,2,,2025,9,M1,Needs Major Improvement
1916926,Birdhaus,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M12 6HR,,AwaitingInspection,,,M12,Unknown
1821938,Biryani 4U,Mobile caterer,AwaitingInspection,,False,Manchester,M8 9LS,,AwaitingInspection,,,M8,Unknown
1818536,Biryani Kart,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M15 6BH,,AwaitingInspection,,,M15,Unknown
1818339,Biryani Today,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M12 6DA,,AwaitingInspection,,,M12,Unknown
1817263,Bis Bliss Cakes,Other catering premises,5,2022-12-01,False,,,5,,2022,12,,Excellent
1818524,Bisco Foods Ltd,Retailers - other,AwaitingInspection,,False,Manchester,M11 2WJ,,AwaitingInspection,,,M11,Unknown
1821107,Biskits Diner,Restaurant/Cafe/Canteen,5,2025-07-22,False,Manchester,M20 3BG,5,,2025,7,M20,Excellent
1821193,Bisous Bisous,Restaurant/Cafe/Canteen,5,2025-11-26,False,Manchester,M21 9EG,5,,2025,11,M21,Excellent
1818086,Bite,Retailers - other,5,2024-06-23,False,Manchester,M20 6FJ,5,,2024,6,M20,Excellent
1818369,Bite Box T/as Greek Street Food/ Food station,Takeaway/sandwich shop,5,2024-06-25,False,Manchester,M4 6DH,5,,2024,6,M4,Excellent
1820624,Bit'er Sweet Hog,Other catering premises,5,2024-05-02,False,Manchester,M23 6DS,5,,2024,5,M23,Excellent
1943824,Bites2Goo,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M14 5ED,,AwaitingInspection,,,M14,Unknown
1819931,Bizzie Kidz Ltd,Other catering premises,5,2024-06-04,False,Manchester,M14 6XU,5,,2024,6,M14,Excellent
1821912,BK Vending,Retailers - other,AwaitingInspection,,False,Manchester,M40 7QX,,AwaitingInspection,,,M40,Unknown
1816982,BK's Small Chops,Other catering premises,5,2020-12-04,False,,,5,,2020,12,,Excellent
1820725,Black Boy Hotel,Pub/bar/nightclub,2,2025-07-16,False,Manchester,M23 1JX,2,,2025,7,M23,Needs Major Improvement
1816514,Black Cat Club,Restaurant/Cafe/Canteen,5,2024-03-23,False,Manchester,M2 2JJ,5,,2024,3,M2,Excellent
1894587,Black ice CPD ltd,Retailers - other,AwaitingInspection,,False,Manchester,M18 7HZ,,AwaitingInspection,,,M18,Unknown
1819640,Black Milk,Restaurant/Cafe/Canteen,5,2025-08-01,False,Manchester,M4 1LF,5,,2025,8,M4,Excellent
1943827,Black Sheep Coffee,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M3 3EB,,AwaitingInspection,,,M3,Unknown
1819698,Black Sheep Coffee,Restaurant/Cafe/Canteen,5,2025-03-20,False,Manchester,M2 2BQ,5,,2025,3,M2,Excellent
1819690,Black Sheep Coffee,Restaurant/Cafe/Canteen,5,2024-07-02,False,Manchester,M1 3BN,5,,2024,7,M1,Excellent
1818740,Black Sheep Coffee,Restaurant/Cafe/Canteen,4,2023-02-07,False,Manchester,M2 3AA,4,,2023,2,M2,Good
1821265,Black Sheep Coffee,Restaurant/Cafe/Canteen,5,2023-09-06,False,Manchester,M1 2GH,5,,2023,9,M1,Excellent
1821164,Black Sheep Coffee,Restaurant/Cafe/Canteen,5,2025-11-26,False,Manchester,M3 2BW,5,,2025,11,M3,Excellent
1816709,Black Sheep Coffee,Restaurant/Cafe/Canteen,5,2024-02-23,False,Manchester,M1 1WR,5,,2024,2,M1,Excellent
1819100,Blackley Premier Care,Hospitals/Childcare/Caring Premises,5,2025-03-06,False,Manchester,M9 6PF,5,,2025,3,M9,Excellent
1818969,Blackley Super Store,Retailers - other,5,2025-12-15,False,Manchester,M9 8LZ,5,,2025,12,M9,Excellent
1821646,Blacklock Manchester,Restaurant/Cafe/Canteen,5,2025-02-20,False,Manchester,M2 5GB,5,,2025,2,M2,Excellent
1894677,Blackstone Catering Co,Other catering premises,5,2025-11-09,False,Manchester,M40 0FJ,5,,2025,11,M40,Excellent
1816411,"Blackstone Desserts also T/as Gully Bites, Dosa & Beyond, Halal Mughlai Magic, Loaded Rice Bowl, Karachi Express, Dough & Drizzle, Burger Addict",Takeaway/sandwich shop,5,2025-08-21,False,Manchester,M12 6FA,5,,2025,8,M12,Excellent
1820064,Blackwin Mini Market,Retailers - other,4,2023-01-28,False,Manchester,M12 5LD,4,,2023,1,M12,Good
1923221,BLANGLA KITCHEN,Takeaway/sandwich shop,2,2025-12-04,False,Manchester,M19 3AG,2,,2025,12,M19,Needs Major Improvement
1870816,BLANK STREET COFFEE,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M1 4PY,,AwaitingInspection,,,M1,Unknown
1818042,Blank Street Coffee,Takeaway/sandwich shop,5,2024-06-10,False,Manchester,M2 4JQ,5,,2024,6,M2,Excellent
1817184,Blank Street Coffee,Restaurant/Cafe/Canteen,5,2024-02-23,False,Piccadilly,M1 1LS,5,,2024,2,M1,Excellent
1904696,Bliev Ltd,Retailers - other,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1820013,Blinker,Pub/bar/nightclub,5,2023-02-06,False,Manchester,M2 2BQ,5,,2023,2,M2,Excellent
1819663,Bliss Club,Pub/bar/nightclub,5,2023-08-04,False,Manchester,M1 5LN,5,,2023,8,M1,Excellent
1831108,Blissful Bakes,Other catering premises,4,2025-09-09,False,,,4,,2025,9,,Good
1817949,BlocHaus Climbing,Restaurant/Cafe/Canteen,5,2024-03-16,False,Openshaw,M11 2FB,5,,2024,3,M11,Excellent
1817865,Blockbusters NQ,Pub/bar/nightclub,5,2024-05-02,False,Manchester,M4 1LE,5,,2024,5,M4,Excellent
1820074,Blossom Cafe,Restaurant/Cafe/Canteen,5,2023-11-24,False,Manchester,M22 0JX,5,,2023,11,M22,Excellent
1816426,Blossom Cakes and Confectionery,Retailers - other,3,2025-05-27,False,Manchester,M40 9WF,3,,2025,5,M40,Satisfactory
1821049,Blossom Health Through Activity,Other catering premises,5,2023-05-16,False,Manchester,M23 0AB,5,,2023,5,M23,Excellent
1820590,Blossom Street Social,Restaurant/Cafe/Canteen,5,2023-09-21,False,Manchester,M4 6AJ,5,,2023,9,M4,Excellent
1870741,BLR Tiffin Club,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1831304,Blue Bell Inn,Pub/bar/nightclub,5,2025-09-12,False,Manchester,M19 3HF,5,,2025,9,M19,Excellent
1820587,Blue Eyed Panda,Restaurant/Cafe/Canteen,5,2025-03-06,False,Manchester,M4 6JA,5,,2025,3,M4,Excellent
1816581,Blue Kite Children Care,Hospitals/Childcare/Caring Premises,5,2023-07-27,False,Manchester,M16 8HW,5,,2023,7,M16,Excellent
1817845,Blue Nile Cafe,Restaurant/Cafe/Canteen,3,2022-03-01,False,Manchester,M14 4BZ,3,,2022,3,M14,Satisfactory
1906789,Blue Palm Coffee,Mobile caterer,AwaitingInspection,,False,Manchester,M3 3AP,,AwaitingInspection,,,M3,Unknown
1817898,Blue Whale Supermarket,Retailers - other,5,2023-02-06,False,Manchester,M1 4DZ,5,,2023,2,M1,Excellent
1820549,Bluu Convenience Store,Retailers - other,5,2023-06-27,False,Manchester,M40 5RJ,5,,2023,6,M40,Excellent
1816690,BLVD also T/as YBK Catering Solutions,Restaurant/Cafe/Canteen,5,2023-07-14,False,Manchester,M3 3BZ,5,,2023,7,M3,Excellent
1819349,Boat Lane Court Ltd,Hospitals/Childcare/Caring Premises,5,2025-03-03,False,Manchester,M22 4EZ,5,,2025,3,M22,Excellent
1820972,Boba Cha,Mobile caterer,5,2023-05-23,False,Manchester,M13 9PL,5,,2023,5,M13,Excellent
1831005,bobacha,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M13 9SS,,AwaitingInspection,,,M13,Unknown
1818881,Bobby's Convenience Store,Retailers - other,4,2019-05-17,False,Manchester,M40 7RA,4,,2019,5,M40,Good
1791238,Bobby's Salt & Pepper,Takeaway/sandwich shop,5,2025-06-08,False,Manchester,M14 7HS,5,,2025,6,M14,Excellent
1819085,Bobo Goa,Takeaway/sandwich shop,4,2025-03-17,False,Manchester,M22 8UE,4,,2025,3,M22,Good
1766390,Bob's Cafe,Restaurant/Cafe/Canteen,5,2025-03-19,False,Manchester,M23 9LL,5,,2025,3,M23,Excellent
1819459,Bodybarre (Cafe),Restaurant/Cafe/Canteen,5,2024-02-29,False,Manchester,M4 1NA,5,,2024,2,M4,Excellent
1821852,Bohdi Supplements,Retailers - other,Exempt,,False,Manchester,M40 7EY,,Exempt,,,M40,Unknown
1821940,Bohee Cafe,Restaurant/Cafe/Canteen,4,2025-11-12,False,Manchester,M21 8AZ,4,,2025,11,M21,Good
1817236,Bohee Cafe,Restaurant/Cafe/Canteen,5,2024-02-12,False,Manchester,M1 3FY,5,,2024,2,M1,Excellent
1818531,Bold Street Coffee,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M2 4JN,,AwaitingInspection,,,M2,Unknown
1820505,Bold Street Coffee,Restaurant/Cafe/Canteen,5,2023-05-23,False,Manchester,M13 9GP,5,,2023,5,M13,Excellent
1818422,Bombay Chaaat,Mobile caterer,AwaitingInspection,,False,Manchester,M15 6BX,,AwaitingInspection,,,M15,Unknown
1818765,Bombay Flavours,Restaurant/Cafe/Canteen,5,2022-07-12,False,Manchester,M22 4HH,5,,2022,7,M22,Excellent
1817119,Bondi Bowls @ Kampus,Restaurant/Cafe/Canteen,5,2024-04-26,False,Manchester,M1 3FY,5,,2024,4,M1,Excellent
1894639,Bonnie's Cafe Munchies Ltd,Restaurant/Cafe/Canteen,5,2026-01-22,False,Manchester,M9 0NG,5,,2026,1,M9,Excellent
1818030,Boogalu,Pub/bar/nightclub,5,2024-07-25,False,Manchester,M1 2FF,5,,2024,7,M1,Excellent
1821992,BoohooMan,Restaurant/Cafe/Canteen,4,2025-03-04,False,Manchester,M40 7FS,4,,2025,3,M40,Good
1819024,Booker Cash & Carry Ltd,Distributors/Transporters,5,2024-09-24,False,Manchester,M11 2NR,5,,2024,9,M11,Excellent
1818918,Booker Wholesale,Distributors/Transporters,5,2025-02-13,False,Manchester,M12 6AJ,5,,2025,2,M12,Excellent
1818126,Boom Battle Bar,Pub/bar/nightclub,5,2023-06-19,False,Manchester,M4 2BS,5,,2023,6,M4,Excellent
1818624,Boost Juice Bars,Takeaway/sandwich shop,5,2016-05-06,False,Manchester,M4 2HU,5,,2016,5,M4,Excellent
1817710,Boost Juice Bars,Takeaway/sandwich shop,5,2024-07-21,False,Manchester,M4 3AQ,5,,2024,7,M4,Excellent
1817358,Booth Centre,Restaurant/Cafe/Canteen,4,2025-07-24,False,Manchester,M3 1FU,4,,2025,7,M3,Good
1818609,Boots The Chemist,Retailers - other,5,2019-03-01,False,Manchester,M90 3FH,5,,2019,3,M90,Excellent
1818863,Boots The Chemists,Retailers - other,5,2012-03-02,False,Manchester,M1 1PL,5,,2012,3,M1,Excellent
1819357,Boots The Chemists,Retailers - other,5,2024-09-27,False,Manchester,M1 1LY,5,,2024,9,M1,Excellent
1820864,Boots The Chemists,Retailers - other,Exempt,,False,Manchester,M20 2DW,,Exempt,,,M20,Unknown
1819027,Boots The Chemists,Retailers - other,5,2014-10-08,False,Cheetham Hill,M8 8EP,5,,2014,10,M8,Excellent
1819011,Boots The Chemists,Retailers - other,5,2019-03-01,False,Manchester,M90 3HS,5,,2019,3,M90,Excellent
1820865,Boots The Chemists,Retailers - other,5,2012-03-07,False,Manchester,M90 3BB,5,,2012,3,M90,Excellent
1818693,Boots The Chemists,Retailers - other,5,2012-03-07,False,Manchester,M90 4AX,5,,2012,3,M90,Excellent
1820091,Boots UK,Retailers - other,5,2023-05-09,False,Manchester,M90 4AX,5,,2023,5,M90,Excellent
1817313,Booze & Cigs Polski Sklep,Retailers - other,3,2025-03-18,False,Manchester,M16 8FA,3,,2025,3,M16,Satisfactory
1821808,BOOZE AND FOODS,Retailers - other,2,2024-12-30,False,Manchester,M16 0BH,2,,2024,12,M16,Needs Major Improvement
1819647,Booze Corner Off Licence,Retailers - other,4,2024-04-26,False,Manchester,M21 0AG,4,,2024,4,M21,Good
1923080,Booze Crooze,Retailers - other,AwaitingInspection,,False,Manchester,M15 4AW,,AwaitingInspection,,,M15,Unknown
1820671,Booze Trader,Retailers - other,5,2019-06-18,False,Manchester,M22 5DW,5,,2019,6,M22,Excellent
1816634,Boozy Busters,Retailers - other,4,2023-12-15,False,Manchester,M20 3BG,4,,2023,12,M20,Good
1821135,Born2reign Day Nursery,Hospitals/Childcare/Caring Premises,5,2025-01-30,False,Manchester,M14 7NA,5,,2025,1,M14,Excellent
1943857,Bo's Kitchen,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1821080,Bossmans,Takeaway/sandwich shop,3,2025-02-04,False,Manchester,M13 0TZ,3,,2025,2,M13,Satisfactory
1903552,BOSSMANS KITCHEN also T/as JAY'S - GREAT TASTING CHICKEN,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M12 6DA,,AwaitingInspection,,,M12,Unknown
1817794,Boulevard Deli,Restaurant/Cafe/Canteen,5,2025-11-24,False,Manchester,M20 2EU,5,,2025,11,M20,Excellent
1819389,Bouzouki By Night,Restaurant/Cafe/Canteen,5,2024-11-01,False,Manchester,M1 6NG,5,,2024,11,M1,Excellent
1818105,Bowker Vale Primary School,School/college/university,5,2025-09-19,False,Manchester,M8 4NB,5,,2025,9,M8,Excellent
1923142,Box of Biryani,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1943849,Box of biryani,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1822072,BOXCO also T/as The Mobile Kitchen,Restaurant/Cafe/Canteen,5,2025-03-10,False,Manchester,M15 5JS,5,,2025,3,M15,Excellent
1818070,Boxx2Boxx Coffee,Restaurant/Cafe/Canteen,5,2024-05-07,False,Manchester,M22 4JS,5,,2024,5,M22,Excellent
1820264,BP Airport City SF Connect also T/as M&S and Wild Bean Cafe,Retailers - other,5,2025-03-25,False,Manchester,WA15 0PT,5,,2025,3,WA15,Excellent
1821600,BP Civic Centre Service Station,Retailers - other,4,2020-01-29,False,Manchester,M22 5RG,4,,2020,1,M22,Good
1819321,Bradford Inn,Pub/bar/nightclub,5,2025-02-05,False,Manchester,M40 7AS,5,,2025,2,M40,Excellent
1943825,BRASA at Freight Island,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M1 2PY,,AwaitingInspection,,,M1,Unknown
1819489,Bravastar Food Store,Retailers - other,4,2023-05-02,False,Manchester,M14 4LP,4,,2023,5,M14,Good
1819703,Bravissimi,Restaurant/Cafe/Canteen,5,2024-07-21,False,Manchester,M1 2GH,5,,2024,7,M1,Excellent
1894546,Braysbakery limited,Retailers - other,AwaitingInspection,,False,Manchester,M40 2TP,,AwaitingInspection,,,M40,Unknown
1894612,Bread Ahead,Other catering premises,AwaitingInspection,,False,Manchester,M1 1AD,,AwaitingInspection,,,M1,Unknown
1818642,Bread and Butties,Retailers - other,5,2023-02-18,False,Manchester,M22 4JH,5,,2023,2,M22,Excellent
1820332,Breakfast,Other catering premises,5,2023-09-07,False,,,5,,2023,9,,Excellent
1906787,Brewch,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M21 9GA,,AwaitingInspection,,,M21,Unknown
1829152,Brew'd,Restaurant/Cafe/Canteen,5,2025-06-23,False,Manchester,M90 3NZ,5,,2025,6,M90,Excellent
1923115,Brewd & Co.,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816814,Brewdog,Pub/bar/nightclub,5,2025-08-21,False,Manchester,M2 5GD,5,,2025,8,M2,Excellent
1820268,BrewDog Outpost Manchester,Pub/bar/nightclub,5,2023-10-26,False,Manchester,M13 9GP,5,,2023,10,M13,Excellent
1821125,Brewed Awakening,Mobile caterer,4,2023-08-14,False,Manchester,M3 3EB,4,,2023,8,M3,Good
1923096,Brewed Cafe and Bar,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M14 6NN,,AwaitingInspection,,,M14,Unknown
1819625,Brewski,Restaurant/Cafe/Canteen,5,2024-04-26,False,Manchester,M21 0UE,5,,2024,4,M21,Excellent
1849430,Brick Cafe,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M15 4GB,,AwaitingInspection,,,M15,Unknown
1818752,Brick Chocolate,Other catering premises,5,2024-05-11,False,,,5,,2024,5,,Excellent
1849343,BRICKHOUSE SOCIAL,Restaurant/Cafe/Canteen,5,2025-09-27,False,Manchester,M1 5NP,5,,2025,9,M1,Excellent
1816843,Bridge College,Restaurant/Cafe/Canteen,5,2023-10-31,False,Manchester,M11 2GR,5,,2023,10,M11,Excellent
1818750,Bridge Street Tavern,Pub/bar/nightclub,5,2021-11-11,False,Manchester,M3 3BW,5,,2021,11,M3,Excellent
1819951,Bridgelea Primary School,School/college/university,5,2025-03-13,False,Manchester,M13 0AQ,5,,2025,3,M13,Excellent
1817429,Bridgewater Exchange,Restaurant/Cafe/Canteen,5,2022-08-10,False,Manchester,M90 1QX,5,,2022,8,M90,Excellent
1819398,Bridgewater Hall,Other catering premises,5,2025-03-20,False,Manchester,M2 3WS,5,,2025,3,M2,Excellent
1818522,Bridging the Gap Manchester also T/as Foodbank - Warm Space,Other catering premises,AwaitingInspection,,False,Manchester,M15 5TQ,,AwaitingInspection,,,M15,Unknown
1819815,Bright Horizons Didsbury Nursery & Pre School,Other catering premises,5,2025-02-27,False,Manchester,M20 2DY,5,,2025,2,M20,Excellent
1819037,Brighter Beginnings,Hospitals/Childcare/Caring Premises,5,2024-11-29,False,Manchester,M40 0JH,5,,2024,11,M40,Excellent
1821305,Brighter Beginnings,Hospitals/Childcare/Caring Premises,5,2024-09-20,False,Manchester,M9 7GB,5,,2024,9,M9,Excellent
1819281,Brighter Beginnings Day Nursery,Hospitals/Childcare/Caring Premises,5,2025-07-21,False,Manchester,M40 1GX,5,,2025,7,M40,Excellent
1819282,Brighter Beginnings Day Nursery,Hospitals/Childcare/Caring Premises,5,2024-11-27,True,Manchester,M19 1AG,5,,2024,11,M19,Excellent
1821303,Brighter Beginnings Fallowfield Surestart Children's Centre,Hospitals/Childcare/Caring Premises,5,2025-12-02,False,Manchester,M14 7CB,5,,2025,12,M14,Excellent
1819283,Brighter Beginnings Rusholme,Hospitals/Childcare/Caring Premises,5,2024-09-06,False,Manchester,M14 4HA,5,,2024,9,M14,Excellent
1821729,Brio Italian Bar & Kitchen,Restaurant/Cafe/Canteen,5,2025-03-13,False,Manchester,M4 6HS,5,,2025,3,M4,Excellent
1817905,Briscoe Lane Academy also T/as Taylorshaw,School/college/university,5,2025-09-23,False,Manchester,M40 2TB,5,,2025,9,M40,Excellent
1820601,Briscoe Lane Post Office,Retailers - other,4,2019-03-14,False,Manchester,M40 2TL,4,,2019,3,M40,Good
1820025,Briscoe Lane Service Station,Retailers - other,4,2022-12-30,False,Manchester,M40 2TH,4,,2022,12,M40,Good
1820872,Britannia Airport Hotel,Hotel/bed & breakfast/guest house,5,2024-05-02,False,Manchester,M22 4FH,5,,2024,5,M22,Excellent
1818992,Britannia Country House Hotel,Hotel/bed & breakfast/guest house,5,2026-03-30,False,Manchester,M20 2WG,5,,2026,3,M20,Excellent
1819372,Britannia Hotel,Hotel/bed & breakfast/guest house,5,2022-11-16,False,Manchester,M1 3LA,5,,2022,11,M1,Excellent
1819208,British Airways,Restaurant/Cafe/Canteen,5,2024-04-12,False,Manchester,M20 2BA,5,,2024,4,M20,Excellent
1839363,British Muslim Heritage Centre,Other catering premises,5,2025-09-09,False,Manchester,M16 8BP,5,,2025,9,M16,Excellent
1818929,British Raj,Takeaway/sandwich shop,2,2025-11-24,False,Manchester,M20 6EL,2,,2025,11,M20,Needs Major Improvement
1816345,Britons Protection,Pub/bar/nightclub,5,2025-02-01,False,Manchester,M1 5LE,5,,2025,2,M1,Excellent
1818167,Broad Oak Primary School,School/college/university,5,2026-03-06,False,Manchester,M20 5QB,5,,2026,3,M20,Excellent
1943866,Broadway Wholesale,Distributors/Transporters,AwaitingInspection,,False,Manchester,M40 8AW,,AwaitingInspection,,,M40,Unknown
1819347,Brocklehurst Nursing Home,Hospitals/Childcare/Caring Premises,5,2025-11-24,False,Manchester,M20 1JG,5,,2025,11,M20,Excellent
1831038,Brodega,Takeaway/sandwich shop,5,2025-09-26,False,Manchester,M12 6JR,5,,2025,9,M12,Excellent
1819190,Broderick Group Ltd,Other catering premises,5,2016-08-26,False,Manchester,M22 4TE,5,,2016,8,M22,Excellent
1831209,Bronson's burgers,Takeaway/sandwich shop,5,2025-08-13,False,Manchester,M12 6FA,5,,2025,8,M12,Excellent
1839378,BROOK HOUSE RESIDENTIAL SERVICE,Hospitals/Childcare/Caring Premises,5,2025-10-20,False,Manchester,M19 2BU,5,,2025,10,M19,Excellent
1818296,Brookburn Primary School,School/college/university,5,2024-10-18,False,Manchester,M21 8EH,5,,2024,10,M21,Excellent
1817034,Brookdale View,Hospitals/Childcare/Caring Premises,5,2025-10-14,False,Manchester,M40 1PF,5,,2025,10,M40,Excellent
1817390,Brooks Cafe,Restaurant/Cafe/Canteen,5,2024-02-15,False,Manchester,M15 6GX,5,,2024,2,M15,Excellent
1820719,Brooks Fish & Chip Shop,Takeaway/sandwich shop,4,2025-06-12,False,Manchester,M23 9EG,4,,2025,6,M23,Good
1849444,Brooks of Bliss Cakes,Other catering premises,5,2025-12-19,False,,,5,,2025,12,,Excellent
1821810,Brotherhood of the Cross and Star,Retailers - other,5,2025-09-22,False,Manchester,M14 4ST,5,,2025,9,M14,Excellent
1819402,Broughton Park RUFC,Other catering premises,5,2023-02-16,False,Manchester,M21 7TA,5,,2023,2,M21,Excellent
1818464,Brownley Green Methodist Church Food Bank,Other catering premises,AwaitingInspection,,False,Manchester,M22 9WF,,AwaitingInspection,,,M22,Unknown
1819048,Brownlow House,Hospitals/Childcare/Caring Premises,5,2022-12-16,False,Manchester,M11 4LE,5,,2022,12,M11,Excellent
1819036,Browns,Pub/bar/nightclub,5,2025-03-21,False,Piccadilly,M2 2AW,5,,2025,3,M2,Excellent
1943872,Bruco,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M4 6HS,,AwaitingInspection,,,M4,Unknown
1821682,Bruncho cafe,Restaurant/Cafe/Canteen,4,2025-03-03,False,Manchester,M3 4JB,4,,2025,3,M3,Good
1819806,Brunswick Parish Church,Restaurant/Cafe/Canteen,5,2024-12-10,False,Manchester,M13 9TP,5,,2024,12,M13,Excellent
1819233,Brydon Court,Other catering premises,4,2017-01-17,False,,,4,,2017,1,,Good
1820780,Brynleys Catering Limited,Other catering premises,5,2026-04-28,False,Manchester,M23 9YJ,5,,2026,4,M23,Excellent
1816619,Bubble CiTea,Retailers - other,5,2024-02-22,False,Manchester,M4 3AQ,5,,2024,2,M4,Excellent
1806251,Bubble Panda,Retailers - other,5,2024-09-27,False,Manchester,M12 5DU,5,,2024,9,M12,Excellent
1883092,Bubble Up!,Mobile caterer,AwaitingInspection,,False,Manchester,M8 8EP,,AwaitingInspection,,,M8,Unknown
1821858,Bubbleo,Takeaway/sandwich shop,3,2025-03-05,False,Manchester,M1 5QA,3,,2025,3,M1,Satisfactory
1923079,Bubbles and Chic,Mobile caterer,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1817741,Bubbly Bear,Hospitals/Childcare/Caring Premises,5,2025-08-26,False,Manchester,M22 5JA,5,,2025,8,M22,Excellent
1819906,Buccleuch Lodge,Other catering premises,5,2025-06-17,False,Manchester,M20 2XA,5,,2025,6,M20,Excellent
1816640,Buckles and Jerdine Caribbean kitchen,Takeaway/sandwich shop,5,2024-01-29,False,Manchester,M15 5JP,5,,2024,1,M15,Excellent
1819940,Buckley's Cooked Meats,Retailers - other,5,2025-12-03,False,Manchester,M18 8LD,5,,2025,12,M18,Excellent
1817740,Budda Express,Restaurant/Cafe/Canteen,2,2024-12-10,False,Manchester,M13 0HR,2,,2024,12,M13,Needs Major Improvement
1819995,Budgens,Retailers - other,5,2023-02-28,False,Manchester,M19 1NQ,5,,2023,2,M19,Excellent
1817104,Bueno Bites,Other catering premises,5,2024-03-04,False,Manchester,M11 4TG,5,,2024,3,M11,Excellent
1821674,Build and Bite Catering,Mobile caterer,5,2024-12-27,False,Manchester,M3 4JA,5,,2024,12,M3,Excellent
1816400,Building Blocks Day Nursery,Hospitals/Childcare/Caring Premises,5,2026-02-03,False,Manchester,M40 5RT,5,,2026,2,M40,Excellent
1820889,Building Blocks Nursery,Hospitals/Childcare/Caring Premises,5,2026-02-12,False,Manchester,M9 8LX,5,,2026,2,M9,Excellent
